imdbID,Title,Year,Runtime,Genre,Awards,BoxOffice,Ratings,Language,Director,Actors
tt3201640,Extinction,2018,95 min,"Action, Drama, Sci-Fi",1 win,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '31%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",English,Ben Young,"Michael Peña, Lizzy Caplan, Amelia Crouch"
tt4520364,Morgan,2016,92 min,"Action, Horror, Sci-Fi",2 nominations,"$3,915,251 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '48/100'}]","English, Mandarin",Luke Scott,"Kate Mara, Anya Taylor-Joy, Rose Leslie"
tt14123284,Havoc,2023,N/A,"Action, Thriller",N/A,N/A,[],English,Gareth Evans,"Tom Hardy, Timothy Olyphant, Forest Whitaker"
tt21967864,Imani,2023,117 min,"Action, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.7/10'}]",English,Mike Ho,"Brittany S. Hall, Demetrius Shipp Jr., Kris D. Lofton"
tt0098193,The Return of Swamp Thing,1989,88 min,"Action, Adventure, Comedy",1 win,"$192,816 ","[{'Source': 'Internet Movie Database', 'Value': '4.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",English,Jim Wynorski,"Dick Durock, Heather Locklear, Louis Jourdan"
tt3501112,Security,2017,88 min,"Action, Crime, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",English,Alain Desrochers,"Antonio Banderas, Ben Kingsley, Liam McIntyre"
tt1440728,The American,2010,105 min,"Action, Crime, Drama",4 nominations,"$35,606,376 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '64%'}, {'Source': 'Metacritic', 'Value': '61/100'}]","English, Italian",Anton Corbijn,"George Clooney, Paolo Bonacelli, Violante Placido"
tt0250687,Rat Race,2001,112 min,"Action, Adventure, Comedy",3 nominations,"$56,618,055 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",English,Jerry Zucker,"Breckin Meyer, Amy Smart, Whoopi Goldberg"
tt0113568,Ghost in the Shell,1995,83 min,"Animation, Action, Crime",5 wins & 7 nominations,"$889,074 ","[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",Japanese,"Mizuho Nishikubo, Mamoru Oshii","Atsuko Tanaka, Iemasa Kayumi, Akio Ôtsuka"
tt0118928,Dante's Peak,1997,108 min,"Action, Adventure, Thriller",4 wins & 1 nomination,"$67,127,760 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",English,Roger Donaldson,"Pierce Brosnan, Linda Hamilton, Jamie Renée Smith"
tt0090859,Cobra,1986,87 min,"Action, Crime, Thriller",6 nominations,"$49,042,224 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '18%'}, {'Source': 'Metacritic', 'Value': '25/100'}]","English, Spanish",George P. Cosmatos,"Sylvester Stallone, Brigitte Nielsen, Reni Santoni"
tt1961175,American Assassin,2017,111 min,"Action, Thriller",2 nominations,"$36,249,674 ","[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '45/100'}]","English, Spanish, Arabic, Polish, Turkish, Russian, Italian, Persian",Michael Cuesta,"Dylan O'Brien, Michael Keaton, Sanaa Lathan"
tt0370263,Alien vs. Predator,2004,101 min,"Action, Adventure, Horror",2 wins & 4 nominations,"$80,282,231 ","[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '29/100'}]","English, Italian",Paul W.S. Anderson,"Sanaa Lathan, Lance Henriksen, Raoul Bova"
tt5246700,How It Ends,2018,113 min,"Action, Drama, Horror",5 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '16%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",English,David M. Rosenthal,"Theo James, Kat Graham, Nancy Sorel"
tt0316356,Open Range,2003,139 min,"Action, Drama, Romance",1 win & 5 nominations,"$58,331,254 ","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",English,Kevin Costner,"Kevin Costner, Robert Duvall, Diego Luna"
tt2024469,Non-Stop,2014,106 min,"Action, Mystery, Thriller",1 nomination,"$92,168,600 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}, {'Source': 'Metacritic', 'Value': '56/100'}]","English, German",Jaume Collet-Serra,"Liam Neeson, Julianne Moore, Scoot McNairy"
tt0122690,Ronin,1998,122 min,"Action, Crime, Thriller",1 win & 4 nominations,"$41,616,262 ","[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '67/100'}]","English, French, Russian",John Frankenheimer,"Robert De Niro, Jean Reno, Natascha McElhone"
tt0082398,For Your Eyes Only,1981,127 min,"Action, Adventure, Thriller",Nominated for 1 Oscar. 2 wins & 9 nominations total,"$54,812,802 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '54/100'}]","English, Greek, Italian, Spanish",John Glen,"Roger Moore, Carole Bouquet, Topol"
tt0119925,The Postman,1997,177 min,"Action, Adventure, Drama",7 wins & 7 nominations,"$17,626,234 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",English,Kevin Costner,"Kevin Costner, Will Patton, Larenz Tate"
tt5498354,Horizon Line,2020,92 min,"Action, Adventure, Drama",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}]",English,Mikael Marcimain,"Allison Williams, Alexander Dreymon, Keith David"
tt21692408,Kung Fu Panda 4,2024,94 min,"Animation, Action, Adventure",3 nominations,"$193,590,620 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}]","Mandarin, Chinese, English","Mike Mitchell, Stephanie Stine","Jack Black, Awkwafina, Viola Davis"
tt1013743,Knight and Day,2010,109 min,"Action, Adventure, Comedy",3 nominations,"$76,423,035 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '46/100'}]","English, German, Spanish",James Mangold,"Tom Cruise, Cameron Diaz, Peter Sarsgaard"
tt1188729,Pandorum,2009,108 min,"Action, Horror, Mystery",N/A,"$10,330,853 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '28/100'}]","English, Vietnamese, German",Christian Alvart,"Dennis Quaid, Ben Foster, Cam Gigandet"
tt0086006,Never Say Never Again,1983,134 min,"Action, Adventure, Thriller",1 win & 4 nominations,"$55,432,841 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '68/100'}]","English, French, Spanish, Arabic",Irvin Kershner,"Sean Connery, Kim Basinger, Klaus Maria Brandauer"
tt2283336,Men in Black: International,2019,114 min,"Action, Adventure, Comedy",1 win & 9 nominations,"$80,001,807 ","[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '23%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","English, French, Chinese",F. Gary Gray,"Chris Hemsworth, Tessa Thompson, Kumail Nanjiani"
tt0037642,Dick Tracy,1945,61 min,"Action, Crime, Family",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",English,William Berke,"Morgan Conway, Anne Jeffreys, Mike Mazurki"
tt15175188,Faraaz,2022,112 min,"Action, Thriller",1 win & 7 nominations,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '62%'}]","Hindi, English",Hansal Mehta,"Jatin Sarin, Anirban Adhikary, Aamir Ali"
tt1111422,The Taking of Pelham 123,2009,106 min,"Action, Crime, Thriller",1 win & 7 nominations,"$65,452,312 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '55/100'}]","English, Ukrainian",Tony Scott,"Denzel Washington, John Travolta, Luis Guzmán"
tt1980209,Pain & Gain,2013,129 min,"Action, Biography, Comedy",4 nominations,"$49,875,291 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",English,Michael Bay,"Mark Wahlberg, Dwayne Johnson, Anthony Mackie"
tt14555174,Assassin,2023,88 min,"Action, Crime, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '3.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}]","English, Persian",Jesse Atlas,"Andy Allo, Nomzamo Mbatha, Bruce Willis"
tt3359350,Road House,2024,121 min,"Action, Thriller",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",English,Doug Liman,"Jake Gyllenhaal, Daniela Melchior, Conor McGregor"
tt0111756,Wyatt Earp,1994,191 min,"Action, Adventure, Biography",Nominated for 1 Oscar. 3 wins & 7 nominations total,"$25,052,000 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '47/100'}]","English, Spanish",Lawrence Kasdan,"Kevin Costner, Dennis Quaid, Gene Hackman"
tt1211956,Escape Plan,2013,115 min,"Action, Thriller",2 nominations,"$25,135,965 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '49/100'}]","English, German, Arabic, Urdu",Mikael Håfström,"Sylvester Stallone, Arnold Schwarzenegger, 50 Cent"
tt1424381,Predators,2010,107 min,"Action, Adventure, Sci-Fi",2 wins & 4 nominations,"$52,000,688 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '51/100'}]","English, Spanish, Russian",Nimród Antal,"Adrien Brody, Laurence Fishburne, Topher Grace"
tt0061418,Bonnie and Clyde,1967,111 min,"Action, Biography, Crime",Won 2 Oscars. 22 wins & 29 nominations total,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",English,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard"
tt1650554,Kick-Ass 2,2013,103 min,"Action, Comedy, Crime",1 win & 9 nominations,"$28,795,985 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",English,Jeff Wadlow,"Aaron Taylor-Johnson, Chloë Grace Moretz, Christopher Mintz-Plasse"
tt1401152,Unknown,2011,113 min,"Action, Mystery, Thriller",3 nominations,"$63,686,397 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '56/100'}]","English, German, Turkish, Arabic",Jaume Collet-Serra,"Liam Neeson, Diane Kruger, January Jones"
tt6878306,News of the World,2020,118 min,"Action, Adventure, Drama",Nominated for 4 Oscars. 5 wins & 80 nominations total,"$12,668,325 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '73/100'}]","English, North American Indian, German",Paul Greengrass,"Tom Hanks, Helena Zengel, Tom Astor"
tt0093260,Innerspace,1987,120 min,"Action, Adventure, Comedy",Won 1 Oscar. 2 wins & 5 nominations total,"$25,893,810 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",English,Joe Dante,"Dennis Quaid, Martin Short, Meg Ryan"
tt0084726,Star Trek II: The Wrath of Khan,1982,113 min,"Action, Adventure, Sci-Fi",3 wins & 9 nominations,"$79,707,906 ","[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",English,Nicholas Meyer,"William Shatner, Leonard Nimoy, DeForest Kelley"
tt18228142,The Weapon,2023,85 min,"Action, Thriller",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '2.5/10'}]",English,Tony Schiena,"Tony Schiena, AnnaLynne McCord, Sean Patrick Flanery"
tt0187738,Blade II,2002,117 min,"Action, Horror, Sci-Fi",6 wins & 10 nominations,"$82,348,319 ","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, Romanian, Czech",Guillermo del Toro,"Wesley Snipes, Kris Kristofferson, Ron Perlman"
tt1894476,How I Live Now,2013,101 min,"Action, Adventure, Drama",1 win & 8 nominations,"$60,213 ","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",English,Kevin Macdonald,"Saoirse Ronan, Tom Holland, George MacKay"
tt0359013,Blade: Trinity,2004,113 min,"Action, Horror, Sci-Fi",1 nomination,"$52,411,906 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '24%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","English, Esperanto",David S. Goyer,"Wesley Snipes, Kris Kristofferson, Parker Posey"
tt6402468,Blood Red Sky,2021,121 min,"Action, Drama, Horror",1 nomination,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '43/100'}]","German, English, Arabic",Peter Thorwarth,"Peri Baumeister, Carl Anton Koch, Alexander Scheer"
tt0486946,Wild Hogs,2007,100 min,"Action, Adventure, Comedy",1 win & 4 nominations,"$168,273,550 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '27/100'}]",English,Walt Becker,"Tim Allen, Martin Lawrence, John Travolta"
tt1823672,Chappie,2015,120 min,"Action, Crime, Drama",3 nominations,"$31,569,268 ","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",English,Neill Blomkamp,"Sharlto Copley, Dev Patel, Hugh Jackman"
tt0398913,DOA: Dead or Alive,2006,87 min,"Action, Adventure, Mystery",1 nomination,"$480,813 ","[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '38/100'}]","English, German, Japanese",Corey Yuen,"Jaime Pressly, Devon Aoki, Sarah Carter"
tt1712261,Triple 9,2016,115 min,"Action, Crime, Drama",4 nominations,"$12,639,297 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '52/100'}]","English, Spanish, Russian",John Hillcoat,"Casey Affleck, Chiwetel Ejiofor, Anthony Mackie"
tt0095956,Rambo III,1988,102 min,"Action, Adventure, Thriller",2 wins & 7 nominations,"$53,715,611 ","[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '36/100'}]","English, Russian",Peter MacDonald,"Sylvester Stallone, Richard Crenna, Marc de Jonge"
tt0109444,Clear and Present Danger,1994,141 min,"Action, Crime, Drama",Nominated for 2 Oscars. 3 wins & 11 nominations total,"$122,187,717 ","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '74/100'}]","English, Spanish",Phillip Noyce,"Harrison Ford, Willem Dafoe, Anne Archer"
tt2854926,Tag,2018,100 min,"Action, Comedy",3 nominations,"$54,730,625 ","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '56/100'}]","English, Spanish",Jeff Tomsic,"Jeremy Renner, Ed Helms, Jake Johnson"
tt0430357,Miami Vice,2006,132 min,"Action, Crime, Drama",1 win & 9 nominations,"$63,450,470 ","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '66/100'}]","English, Spanish",Michael Mann,"Colin Farrell, Jamie Foxx, Gong Li"
tt0120660,Enemy of the State,1998,132 min,"Action, Thriller",5 wins & 16 nominations,"$111,549,836 ","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '67/100'}]","English, Spanish",Tony Scott,"Will Smith, Gene Hackman, Jon Voight"
tt0033028,The Sea Hawk,1940,127 min,"Action, Adventure, History",Nominated for 4 Oscars. 4 nominations total,N/A,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}]",English,Michael Curtiz,"Errol Flynn, Brenda Marshall, Claude Rains"
tt11655202,Riders of Justice,2020,116 min,"Action, Comedy, Drama",9 wins & 34 nominations,"$77,115 ","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '81/100'}]","Danish, Arabic, Estonian",Anders Thomas Jensen,"Mads Mikkelsen, Nikolaj Lie Kaas, Andrea Heick Gadeberg"
tt3829920,Only the Brave,2017,134 min,"Action, Biography, Drama",3 nominations,"$18,343,983 ","[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",English,Joseph Kosinski,"Josh Brolin, Miles Teller, Jeff Bridges"
tt15354916,Jawan,2023,169 min,"Action, Drama, Musical",17 wins & 41 nominations,"$15,198,530 ","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",Hindi,Atlee,"Shah Rukh Khan, Nayanthara, Vijay Sethupathi"
tt0114614,Tank Girl,1995,104 min,"Action, Comedy, Sci-Fi",N/A,"$4,064,495 ","[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",English,Rachel Talalay,"Lori Petty, Ice-T, Naomi Watts"
tt4530422,Overlord,2018,110 min,"Action, Horror, Sci-Fi",2 wins & 7 nominations,"$21,704,844 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]","English, German, French",Julius Avery,"Jovan Adepo, Wyatt Russell, Mathilde Ollivier"
tt6246322,Don't Breathe 2,2021,98 min,"Action, Crime, Horror",1 nomination,"$32,712,950 ","[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Metacritic', 'Value': '46/100'}]",English,Rodo Sayagues,"Stephen Lang, Madelyn Grace, Brendan Sexton III"
tt3014866,Criminal,2016,113 min,"Action, Sci-Fi, Thriller",N/A,"$14,708,696 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '36/100'}]","English, Russian, French",Ariel Vromen,"Kevin Costner, Ryan Reynolds, Gal Gadot"
tt6306064,Adrift,2018,96 min,"Action, Adventure, Biography",5 nominations,"$31,445,012 ","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '56/100'}]","English, French",Baltasar Kormákur,"Shailene Woodley, Sam Claflin, Jeffrey Thomas"
tt2479478,The Ridiculous 6,2015,119 min,"Action, Adventure, Comedy",N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '0%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",English,Frank Coraci,"Adam Sandler, Terry Crews, Jorge Garcia"
tt5057140,Hold the Dark,2018,125 min,"Action, Crime, Drama",1 win,N/A,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",English,Jeremy Saulnier,"Jeffrey Wright, Alexander Skarsgård, James Badge Dale"
tt0122718,Small Soldiers,1998,110 min,"Action, Adventure, Comedy",3 wins & 4 nominations,"$54,682,547 ","[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '49%'}]",English,Joe Dante,"Kirsten Dunst, Gregory Smith, David Cross"
